timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1564133366526,74,精彩瞬间接口,200,,有课后端性能测试 1-1,text,true,,2084,206,1,1,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,73,0,46
1564133366603,301,图片视频获取接口,200,,有课后端性能测试 1-1,bin,true,,319838,201,1,1,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,10,0,0
1564133366912,31,课程搜索接口,200,,有课后端性能测试 1-1,text,true,,323,219,1,1,http://47.103.30.166:8000/courses/search,31,0,0
1564133366944,39,课程详情页接口,200,,有课后端性能测试 1-1,text,true,,14591,190,1,1,http://47.103.30.166:8000/courses/specific?course_id=PH002,39,0,0
1564133366984,20,添加课程评论接口,200,,有课后端性能测试 1-1,text,true,,125,301,1,1,http://47.103.30.166:8000/courses/comments/add,20,0,0
1564133367005,18,封禁评论,200,,有课后端性能测试 1-1,text,true,,125,191,1,1,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,18,0,0
1564133367024,27,获得课程评论,200,,有课后端性能测试 1-1,text,true,,3422,209,1,1,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,26,0,0
1564133367051,34,点赞课程评论,200,,有课后端性能测试 1-1,text,true,,125,215,2,2,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,33,0,0
1564133367085,17,回复课程评论,200,,有课后端性能测试 1-1,text,true,,125,293,2,2,http://47.103.30.166:8000/courses/comments/reply,17,0,0
1564133367067,35,精彩瞬间接口,200,,有课后端性能测试 1-2,text,true,,2084,206,2,2,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,35,0,17
1564133367103,41,添加课程评测,200,,有课后端性能测试 1-1,text,true,,125,290,2,2,http://47.103.30.166:8000/courses/evaluates/add,41,0,0
1564133367145,27,获取课程评测,200,,有课后端性能测试 1-1,text,true,,140,196,2,2,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,27,0,0
1564133367173,20,发布精彩瞬间,200,,有课后端性能测试 1-1,text,true,,125,351,2,2,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133367193,20,对课程提问,200,,有课后端性能测试 1-1,text,true,,125,289,2,2,http://47.103.30.166:8000/courses/questions/add,20,0,0
1564133367213,21,添加问题回答,200,,有课后端性能测试 1-1,text,true,,125,283,2,2,http://47.103.30.166:8000/courses/answers/add,21,0,0
1564133367235,28,查找课程提问,200,,有课后端性能测试 1-1,text,true,,405,210,2,2,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,28,0,0
1564133367264,21,获取用户信息,200,,有课后端性能测试 1-1,text,true,,296,181,2,2,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133367301,39,精彩瞬间接口,200,,有课后端性能测试 1-1,text,true,,2084,206,2,2,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,39,0,14
1564133367104,322,图片视频获取接口,200,,有课后端性能测试 1-2,bin,true,,319838,201,2,2,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,19,0,0
1564133367427,23,课程搜索接口,200,,有课后端性能测试 1-2,text,true,,323,219,2,2,http://47.103.30.166:8000/courses/search,23,0,0
1564133367451,35,课程详情页接口,200,,有课后端性能测试 1-2,text,true,,14591,190,2,2,http://47.103.30.166:8000/courses/specific?course_id=PH002,35,0,0
1564133367487,26,添加课程评论接口,200,,有课后端性能测试 1-2,text,true,,125,301,2,2,http://47.103.30.166:8000/courses/comments/add,26,0,0
1564133367514,17,封禁评论,200,,有课后端性能测试 1-2,text,true,,125,191,2,2,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,17,0,0
1564133367531,23,获得课程评论,200,,有课后端性能测试 1-2,text,true,,3422,209,2,2,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,22,0,0
1564133367554,28,点赞课程评论,200,,有课后端性能测试 1-2,text,true,,125,215,2,2,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,27,0,0
1564133367582,21,回复课程评论,200,,有课后端性能测试 1-2,text,true,,125,293,2,2,http://47.103.30.166:8000/courses/comments/reply,21,0,0
1564133367604,55,添加课程评测,200,,有课后端性能测试 1-2,text,true,,125,290,2,2,http://47.103.30.166:8000/courses/evaluates/add,55,0,0
1564133367341,319,图片视频获取接口,200,,有课后端性能测试 1-1,bin,true,,319838,201,2,2,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,27,0,0
1564133367660,35,获取课程评测,200,,有课后端性能测试 1-2,text,true,,140,196,2,2,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,35,0,0
1564133367661,35,课程搜索接口,200,,有课后端性能测试 1-1,text,true,,323,219,2,2,http://47.103.30.166:8000/courses/search,34,0,0
1564133367697,33,发布精彩瞬间,200,,有课后端性能测试 1-2,text,true,,125,351,2,2,http://47.103.30.166:8000/courses/moments/post,32,0,0
1564133367697,33,课程详情页接口,200,,有课后端性能测试 1-1,text,true,,14591,190,2,2,http://47.103.30.166:8000/courses/specific?course_id=PH002,33,0,0
1564133367731,28,添加课程评论接口,200,,有课后端性能测试 1-1,text,true,,125,301,2,2,http://47.103.30.166:8000/courses/comments/add,28,0,0
1564133367730,29,对课程提问,200,,有课后端性能测试 1-2,text,true,,125,289,2,2,http://47.103.30.166:8000/courses/questions/add,29,0,0
1564133367760,27,添加问题回答,200,,有课后端性能测试 1-2,text,true,,125,283,3,3,http://47.103.30.166:8000/courses/answers/add,26,0,0
1564133367760,29,封禁评论,200,,有课后端性能测试 1-1,text,true,,125,191,3,3,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,29,0,0
1564133367787,19,查找课程提问,200,,有课后端性能测试 1-2,text,true,,405,210,3,3,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,19,0,0
1564133367790,33,获得课程评论,200,,有课后端性能测试 1-1,text,true,,3422,209,3,3,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,33,0,0
1564133367807,16,获取用户信息,200,,有课后端性能测试 1-2,text,true,,296,181,3,3,http://47.103.30.166:8000/users/specific?id=01231,16,0,0
1564133367785,39,精彩瞬间接口,200,,有课后端性能测试 1-3,text,true,,2084,206,3,3,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,38,0,21
1564133367825,30,精彩瞬间接口,200,,有课后端性能测试 1-2,text,true,,2084,206,3,3,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,30,0,12
1564133367824,50,点赞课程评论,200,,有课后端性能测试 1-1,text,true,,125,215,3,3,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,49,0,0
1564133367874,21,回复课程评论,200,,有课后端性能测试 1-1,text,true,,125,293,3,3,http://47.103.30.166:8000/courses/comments/reply,21,0,0
1564133367896,37,添加课程评测,200,,有课后端性能测试 1-1,text,true,,125,290,3,3,http://47.103.30.166:8000/courses/evaluates/add,37,0,0
1564133367934,21,获取课程评测,200,,有课后端性能测试 1-1,text,true,,140,196,3,3,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,21,0,0
1564133367956,27,发布精彩瞬间,200,,有课后端性能测试 1-1,text,true,,125,351,3,3,http://47.103.30.166:8000/courses/moments/post,27,0,0
1564133367983,22,对课程提问,200,,有课后端性能测试 1-1,text,true,,125,289,3,3,http://47.103.30.166:8000/courses/questions/add,22,0,0
1564133368005,19,添加问题回答,200,,有课后端性能测试 1-1,text,true,,125,283,3,3,http://47.103.30.166:8000/courses/answers/add,19,0,0
1564133368025,21,查找课程提问,200,,有课后端性能测试 1-1,text,true,,405,210,3,3,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,21,0,0
1564133368047,21,获取用户信息,200,,有课后端性能测试 1-1,text,true,,296,181,3,3,http://47.103.30.166:8000/users/specific?id=01231,21,0,0
1564133368084,48,精彩瞬间接口,200,,有课后端性能测试 1-1,text,true,,2084,206,3,3,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,47,0,26
1564133367826,364,图片视频获取接口,200,,有课后端性能测试 1-3,bin,true,,319838,201,3,3,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,12,0,0
1564133367855,368,图片视频获取接口,200,,有课后端性能测试 1-2,bin,true,,319838,201,3,3,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,19,0,0
1564133368191,32,课程搜索接口,200,,有课后端性能测试 1-3,text,true,,323,219,3,3,http://47.103.30.166:8000/courses/search,32,0,0
1564133368223,29,课程搜索接口,200,,有课后端性能测试 1-2,text,true,,323,219,3,3,http://47.103.30.166:8000/courses/search,29,0,0
1564133368223,29,课程详情页接口,200,,有课后端性能测试 1-3,text,true,,14591,190,3,3,http://47.103.30.166:8000/courses/specific?course_id=PH002,29,0,0
1564133368253,92,添加课程评论接口,200,,有课后端性能测试 1-3,text,true,,125,301,3,3,http://47.103.30.166:8000/courses/comments/add,92,0,0
1564133368346,22,封禁评论,200,,有课后端性能测试 1-3,text,true,,125,191,3,3,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,22,0,0
1564133368253,115,课程详情页接口,200,,有课后端性能测试 1-2,text,true,,14591,190,3,3,http://47.103.30.166:8000/courses/specific?course_id=PH002,92,0,0
1564133368368,18,添加课程评论接口,200,,有课后端性能测试 1-2,text,true,,125,301,3,3,http://47.103.30.166:8000/courses/comments/add,18,0,0
1564133368368,36,获得课程评论,200,,有课后端性能测试 1-3,text,true,,3422,209,3,3,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,36,0,0
1564133368386,18,封禁评论,200,,有课后端性能测试 1-2,text,true,,125,191,3,3,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,18,0,0
1564133368405,38,获得课程评论,200,,有课后端性能测试 1-2,text,true,,3422,209,3,3,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,38,0,0
1564133368405,39,点赞课程评论,200,,有课后端性能测试 1-3,text,true,,125,215,3,3,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,39,0,0
1564133368444,31,回复课程评论,200,,有课后端性能测试 1-3,text,true,,125,293,3,3,http://47.103.30.166:8000/courses/comments/reply,31,0,0
1564133368444,31,点赞课程评论,200,,有课后端性能测试 1-2,text,true,,125,215,3,3,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,31,0,0
1564133368476,27,回复课程评论,200,,有课后端性能测试 1-2,text,true,,125,293,4,4,http://47.103.30.166:8000/courses/comments/reply,27,0,0
1564133368476,54,添加课程评测,200,,有课后端性能测试 1-3,text,true,,125,290,4,4,http://47.103.30.166:8000/courses/evaluates/add,54,0,0
1564133368503,37,添加课程评测,200,,有课后端性能测试 1-2,text,true,,125,290,4,4,http://47.103.30.166:8000/courses/evaluates/add,37,0,0
1564133368530,23,获取课程评测,200,,有课后端性能测试 1-3,text,true,,140,196,4,4,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,23,0,0
1564133368499,54,精彩瞬间接口,200,,有课后端性能测试 1-4,text,true,,2084,206,4,4,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,54,0,31
1564133368540,13,获取课程评测,200,,有课后端性能测试 1-2,text,true,,140,196,4,4,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,13,0,0
1564133368554,21,发布精彩瞬间,200,,有课后端性能测试 1-2,text,true,,125,351,4,4,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133368554,21,发布精彩瞬间,200,,有课后端性能测试 1-3,text,true,,125,351,4,4,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133368575,19,对课程提问,200,,有课后端性能测试 1-2,text,true,,125,289,4,4,http://47.103.30.166:8000/courses/questions/add,19,0,0
1564133368575,19,对课程提问,200,,有课后端性能测试 1-3,text,true,,125,289,4,4,http://47.103.30.166:8000/courses/questions/add,19,0,0
1564133368594,20,添加问题回答,200,,有课后端性能测试 1-2,text,true,,125,283,4,4,http://47.103.30.166:8000/courses/answers/add,20,0,0
1564133368594,20,添加问题回答,200,,有课后端性能测试 1-3,text,true,,125,283,4,4,http://47.103.30.166:8000/courses/answers/add,20,0,0
1564133368614,18,查找课程提问,200,,有课后端性能测试 1-2,text,true,,405,210,4,4,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,18,0,0
1564133368615,17,查找课程提问,200,,有课后端性能测试 1-3,text,true,,405,210,4,4,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,17,0,0
1564133368633,20,获取用户信息,200,,有课后端性能测试 1-2,text,true,,296,181,4,4,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133368633,20,获取用户信息,200,,有课后端性能测试 1-3,text,true,,296,181,4,4,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133368654,51,精彩瞬间接口,200,,有课后端性能测试 1-2,text,true,,2084,206,4,4,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,51,0,21
1564133368654,52,精彩瞬间接口,200,,有课后端性能测试 1-3,text,true,,2084,206,4,4,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,51,0,21
1564133368132,962,图片视频获取接口,200,,有课后端性能测试 1-1,bin,true,,319838,201,4,4,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,17,0,0
1564133369095,19,课程搜索接口,200,,有课后端性能测试 1-1,text,true,,323,219,4,4,http://47.103.30.166:8000/courses/search,19,0,0
1564133369115,59,课程详情页接口,200,,有课后端性能测试 1-1,text,true,,14591,190,4,4,http://47.103.30.166:8000/courses/specific?course_id=PH002,39,0,0
1564133368554,638,图片视频获取接口,200,,有课后端性能测试 1-4,bin,true,,319838,201,4,4,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,20,0,0
1564133369175,18,添加课程评论接口,200,,有课后端性能测试 1-1,text,true,,125,301,4,4,http://47.103.30.166:8000/courses/comments/add,18,0,0
1564133369193,20,课程搜索接口,200,,有课后端性能测试 1-4,text,true,,323,219,4,4,http://47.103.30.166:8000/courses/search,20,0,0
1564133369193,20,封禁评论,200,,有课后端性能测试 1-1,text,true,,125,191,4,4,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,20,0,0
1564133369214,61,课程详情页接口,200,,有课后端性能测试 1-4,text,true,,14591,190,5,5,http://47.103.30.166:8000/courses/specific?course_id=PH002,38,0,0
1564133369215,61,获得课程评论,200,,有课后端性能测试 1-1,text,true,,3422,209,5,5,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,60,0,0
1564133369275,29,添加课程评论接口,200,,有课后端性能测试 1-4,text,true,,125,301,5,5,http://47.103.30.166:8000/courses/comments/add,29,0,0
1564133369221,83,精彩瞬间接口,200,,有课后端性能测试 1-5,text,true,,2084,206,5,5,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,83,0,12
1564133369276,28,点赞课程评论,200,,有课后端性能测试 1-1,text,true,,125,215,5,5,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,28,0,0
1564133369305,19,封禁评论,200,,有课后端性能测试 1-4,text,true,,125,191,5,5,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,18,0,0
1564133369306,18,回复课程评论,200,,有课后端性能测试 1-1,text,true,,125,293,5,5,http://47.103.30.166:8000/courses/comments/reply,18,0,0
1564133369324,38,获得课程评论,200,,有课后端性能测试 1-4,text,true,,3422,209,5,5,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,38,0,0
1564133369325,58,添加课程评测,200,,有课后端性能测试 1-1,text,true,,125,290,5,5,http://47.103.30.166:8000/courses/evaluates/add,58,0,0
1564133369362,43,点赞课程评论,200,,有课后端性能测试 1-4,text,true,,125,215,5,5,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,43,0,0
1564133369383,22,获取课程评测,200,,有课后端性能测试 1-1,text,true,,140,196,5,5,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,22,0,0
1564133369406,17,发布精彩瞬间,200,,有课后端性能测试 1-1,text,true,,125,351,5,5,http://47.103.30.166:8000/courses/moments/post,17,0,0
1564133369406,17,回复课程评论,200,,有课后端性能测试 1-4,text,true,,125,293,5,5,http://47.103.30.166:8000/courses/comments/reply,17,0,0
1564133369423,20,对课程提问,200,,有课后端性能测试 1-1,text,true,,125,289,5,5,http://47.103.30.166:8000/courses/questions/add,20,0,0
1564133369444,28,添加问题回答,200,,有课后端性能测试 1-1,text,true,,125,283,5,5,http://47.103.30.166:8000/courses/answers/add,28,0,0
1564133369423,49,添加课程评测,200,,有课后端性能测试 1-4,text,true,,125,290,5,5,http://47.103.30.166:8000/courses/evaluates/add,49,0,0
1564133369473,13,查找课程提问,200,,有课后端性能测试 1-1,text,true,,405,210,5,5,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,13,0,0
1564133369473,13,获取课程评测,200,,有课后端性能测试 1-4,text,true,,140,196,5,5,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,13,0,0
1564133369487,27,获取用户信息,200,,有课后端性能测试 1-1,text,true,,296,181,5,5,http://47.103.30.166:8000/users/specific?id=01231,27,0,0
1564133369487,27,发布精彩瞬间,200,,有课后端性能测试 1-4,text,true,,125,351,5,5,http://47.103.30.166:8000/courses/moments/post,27,0,0
1564133369515,19,对课程提问,200,,有课后端性能测试 1-4,text,true,,125,289,5,5,http://47.103.30.166:8000/courses/questions/add,19,0,0
1564133369515,40,精彩瞬间接口,200,,有课后端性能测试 1-1,text,true,,2084,206,5,5,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,40,0,19
1564133369535,21,添加问题回答,200,,有课后端性能测试 1-4,text,true,,125,283,5,5,http://47.103.30.166:8000/courses/answers/add,21,0,0
1564133369556,17,查找课程提问,200,,有课后端性能测试 1-4,text,true,,405,210,5,5,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,17,0,0
1564133369573,20,获取用户信息,200,,有课后端性能测试 1-4,text,true,,296,181,5,5,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133369594,33,精彩瞬间接口,200,,有课后端性能测试 1-4,text,true,,2084,206,5,5,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,33,0,18
1564133369305,508,图片视频获取接口,200,,有课后端性能测试 1-5,bin,true,,319838,201,5,5,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,18,0,0
1564133369814,19,课程搜索接口,200,,有课后端性能测试 1-5,text,true,,323,219,5,5,http://47.103.30.166:8000/courses/search,19,0,0
1564133369834,38,课程详情页接口,200,,有课后端性能测试 1-5,text,true,,14591,190,5,5,http://47.103.30.166:8000/courses/specific?course_id=PH002,23,0,0
1564133369873,22,添加课程评论接口,200,,有课后端性能测试 1-5,text,true,,125,301,5,5,http://47.103.30.166:8000/courses/comments/add,22,0,0
1564133369895,19,封禁评论,200,,有课后端性能测试 1-5,text,true,,125,191,5,5,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,19,0,0
1564133369914,39,获得课程评论,200,,有课后端性能测试 1-5,text,true,,3422,209,6,6,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,39,0,0
1564133369926,47,精彩瞬间接口,200,,有课后端性能测试 1-6,text,true,,2084,206,6,6,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,47,0,27
1564133369954,39,点赞课程评论,200,,有课后端性能测试 1-5,text,true,,125,215,6,6,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,39,0,0
1564133369994,19,回复课程评论,200,,有课后端性能测试 1-5,text,true,,125,293,6,6,http://47.103.30.166:8000/courses/comments/reply,19,0,0
1564133370015,38,添加课程评测,200,,有课后端性能测试 1-5,text,true,,125,290,6,6,http://47.103.30.166:8000/courses/evaluates/add,38,0,0
1564133370054,18,获取课程评测,200,,有课后端性能测试 1-5,text,true,,140,196,6,6,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,18,0,0
1564133370073,19,发布精彩瞬间,200,,有课后端性能测试 1-5,text,true,,125,351,6,6,http://47.103.30.166:8000/courses/moments/post,19,0,0
1564133370093,21,对课程提问,200,,有课后端性能测试 1-5,text,true,,125,289,6,6,http://47.103.30.166:8000/courses/questions/add,21,0,0
1564133370114,20,添加问题回答,200,,有课后端性能测试 1-5,text,true,,125,283,6,6,http://47.103.30.166:8000/courses/answers/add,20,0,0
1564133370135,18,查找课程提问,200,,有课后端性能测试 1-5,text,true,,405,210,6,6,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,18,0,0
1564133370154,20,获取用户信息,200,,有课后端性能测试 1-5,text,true,,296,181,6,6,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133370175,48,精彩瞬间接口,200,,有课后端性能测试 1-5,text,true,,2084,206,6,6,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,48,0,34
1564133370640,35,精彩瞬间接口,200,,有课后端性能测试 1-7,text,true,,2084,206,7,7,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,35,0,14
1564133369973,1311,图片视频获取接口,200,,有课后端性能测试 1-6,bin,true,,319838,201,7,7,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,20,0,0
1564133371285,20,课程搜索接口,200,,有课后端性能测试 1-6,text,true,,323,219,7,7,http://47.103.30.166:8000/courses/search,20,0,0
1564133371357,35,精彩瞬间接口,200,,有课后端性能测试 1-8,text,true,,2084,206,8,8,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,35,0,16
1564133369556,2017,图片视频获取接口,200,,有课后端性能测试 1-1,bin,true,,319838,201,8,8,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,257,0,0
1564133371306,297,课程详情页接口,200,,有课后端性能测试 1-6,text,true,,14591,190,8,8,http://47.103.30.166:8000/courses/specific?course_id=PH002,21,0,0
1564133371574,30,课程搜索接口,200,,有课后端性能测试 1-1,text,true,,323,219,8,8,http://47.103.30.166:8000/courses/search,30,0,14
1564133371604,38,添加课程评论接口,200,,有课后端性能测试 1-6,text,true,,125,301,8,8,http://47.103.30.166:8000/courses/comments/add,38,0,0
1564133371643,84,封禁评论,200,,有课后端性能测试 1-6,text,true,,125,191,8,8,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,84,0,0
1564133371728,47,获得课程评论,200,,有课后端性能测试 1-6,text,true,,3422,209,8,8,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,32,0,0
1564133371604,179,课程详情页接口,200,,有课后端性能测试 1-1,text,true,,14591,190,8,8,http://47.103.30.166:8000/courses/specific?course_id=PH002,170,0,0
1564133371776,28,点赞课程评论,200,,有课后端性能测试 1-6,text,true,,125,215,8,8,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,28,0,0
1564133371784,21,添加课程评论接口,200,,有课后端性能测试 1-1,text,true,,125,301,8,8,http://47.103.30.166:8000/courses/comments/add,20,0,0
1564133371805,19,回复课程评论,200,,有课后端性能测试 1-6,text,true,,125,293,8,8,http://47.103.30.166:8000/courses/comments/reply,19,0,0
1564133371805,20,封禁评论,200,,有课后端性能测试 1-1,text,true,,125,191,8,8,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,19,0,0
1564133371825,37,获得课程评论,200,,有课后端性能测试 1-1,text,true,,3422,209,8,8,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,37,0,0
1564133371825,59,添加课程评测,200,,有课后端性能测试 1-6,text,true,,125,290,8,8,http://47.103.30.166:8000/courses/evaluates/add,59,0,0
1564133370224,1681,图片视频获取接口,200,,有课后端性能测试 1-5,bin,true,,319838,201,8,8,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,142,0,0
1564133371863,42,点赞课程评论,200,,有课后端性能测试 1-1,text,true,,125,215,8,8,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,42,0,0
1564133371885,20,获取课程评测,200,,有课后端性能测试 1-6,text,true,,140,196,8,8,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133371905,18,回复课程评论,200,,有课后端性能测试 1-1,text,true,,125,293,8,8,http://47.103.30.166:8000/courses/comments/reply,18,0,0
1564133371905,18,课程搜索接口,200,,有课后端性能测试 1-5,text,true,,323,219,8,8,http://47.103.30.166:8000/courses/search,18,0,0
1564133371905,18,发布精彩瞬间,200,,有课后端性能测试 1-6,text,true,,125,351,8,8,http://47.103.30.166:8000/courses/moments/post,18,0,0
1564133371924,19,对课程提问,200,,有课后端性能测试 1-6,text,true,,125,289,8,8,http://47.103.30.166:8000/courses/questions/add,19,0,0
1564133371924,38,课程详情页接口,200,,有课后端性能测试 1-5,text,true,,14591,190,8,8,http://47.103.30.166:8000/courses/specific?course_id=PH002,21,0,0
1564133371924,39,添加课程评测,200,,有课后端性能测试 1-1,text,true,,125,290,8,8,http://47.103.30.166:8000/courses/evaluates/add,38,0,0
1564133371963,20,获取课程评测,200,,有课后端性能测试 1-1,text,true,,140,196,8,8,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133371944,39,添加问题回答,200,,有课后端性能测试 1-6,text,true,,125,283,8,8,http://47.103.30.166:8000/courses/answers/add,39,0,18
1564133371963,20,添加课程评论接口,200,,有课后端性能测试 1-5,text,true,,125,301,8,8,http://47.103.30.166:8000/courses/comments/add,20,0,0
1564133371984,20,查找课程提问,200,,有课后端性能测试 1-6,text,true,,405,210,8,8,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,20,0,0
1564133371983,21,封禁评论,200,,有课后端性能测试 1-5,text,true,,125,191,8,8,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,21,0,0
1564133371983,24,发布精彩瞬间,200,,有课后端性能测试 1-1,text,true,,125,351,8,8,http://47.103.30.166:8000/courses/moments/post,24,0,0
1564133372005,19,获取用户信息,200,,有课后端性能测试 1-6,text,true,,296,181,8,8,http://47.103.30.166:8000/users/specific?id=01231,18,0,0
1564133372007,17,对课程提问,200,,有课后端性能测试 1-1,text,true,,125,289,8,8,http://47.103.30.166:8000/courses/questions/add,16,0,0
1564133372024,19,添加问题回答,200,,有课后端性能测试 1-1,text,true,,125,283,8,8,http://47.103.30.166:8000/courses/answers/add,19,0,0
1564133372005,39,获得课程评论,200,,有课后端性能测试 1-5,text,true,,3422,209,8,8,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,38,0,0
1564133372044,82,查找课程提问,200,,有课后端性能测试 1-1,text,true,,405,210,9,9,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,81,0,0
1564133372024,121,精彩瞬间接口,200,,有课后端性能测试 1-6,text,true,,2084,206,9,9,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,121,0,19
1564133372126,19,获取用户信息,200,,有课后端性能测试 1-1,text,true,,296,181,9,9,http://47.103.30.166:8000/users/specific?id=01231,19,0,0
1564133372044,122,点赞课程评论,200,,有课后端性能测试 1-5,text,true,,125,215,9,9,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,122,0,0
